0.005	266.109906948218	63.1356	-12.9574146275677	90.7433	0	0	0	23.1733	20.3922	-30.7533	22.8478	0	0	0	58.6933	64.9624	8.8055	111.971	-41.8227	118.227
0.015	986.372531904	98.7691	239.881827271111	205.398	0	0	0	229.583	65.9248	-58.9106	114.799	0	0	0	393.105	120.836	125.746	258.834	-190.292	313.186
0.025	1491.665459695	94.1297	492.252667128704	204.638	0	0	0	411.14	69.87	42.7285	142.238	0	0	0	644.51	115.147	263.725	263.154	-186.529	318.732
0.035	1680.56501431	78.8435	597.934464276852	180.698	0	0	0	504.162	67.328	121.72	148.561	0	0	0	742.05	98.1813	334.779	238.357	-140.773	305.885
0.045	1731.189083544	64.3094	631.790517743333	150.727	0	0	0	535.691	57.9286	175.099	132.183	0	0	0	756.68	86.0668	366.788	199.977	-78.3765	266.262
0.055	1776.851176265	55.2608	639.535960199074	133.072	0	0	0	558.943	49.2882	197.889	110.7	0	0	0	774.038	75.9364	376.249	178.141	-61.5155	227.415
0.065	1827.911698795	52.1786	631.572631275926	122.112	0	0	0	584.694	46.7395	221.274	108.952	0	0	0	799.571	70.2396	389.81	164.904	-43.938	215.98
0.075	1815.47902614	47.4339	610.855978238889	109.799	0	0	0	582.077	41.5763	220.098	97.8823	0	0	0	793.201	63.3002	382.757	151.747	-37.3194	189.02
0.085	1720.754694579	42.1133	583.92551263963	99.3081	0	0	0	549.84	36.2581	210.563	86.2751	0	0	0	731.995	56.1309	357.546	128.996	-8.32378	163.43
0.095	1601.555623237	36.347	552.683330167963	83.5395	0	0	0	508.351	34.0747	194.478	79.12	0	0	0	661.789	49.9819	326.02	115.492	2.05766	154.103
0.105	1518.097561218	34.0214	521.562132808889	78.5419	0	0	0	480.772	29.7869	183.241	71.3734	0	0	0	614.511	44.4353	310.502	109.038	-2.4541	134.275
0.115	1476.135177222	30.0628	492.536442654074	71.2768	0	0	0	466.435	29.1154	174.47	67.8676	0	0	0	595.132	44.0923	299.891	102.54	1.08223	129.288
0.125	1449.165019075	29.0118	466.819035546296	67.0221	0	0	0	458.856	26.5148	174.227	64.4857	0	0	0	581.761	41.0967	283.138	95.5231	10.2059	129.134
0.135	1408.111554411	28.4394	440.62693759	66.7971	0	0	0	443.557	25.4494	162.587	60.8233	0	0	0	557.582	38.5271	265.719	92.9609	9.19557	115.865
0.145	1346.345841662	26.6337	419.089217253148	60.9951	0	0	0	421.934	25.1078	154.247	56.1872	0	0	0	520.488	36.9888	247.126	85.8111	6.48604	114.127
0.155	1279.276829841	25.4891	399.567825246481	57.4234	0	0	0	398.072	24.1221	141.889	55.387	0	0	0	481.663	37.0494	239.403	80.749	15.3006	105.185
0.165	1224.907113705	24.8818	381.991548338889	55.736	0	0	0	380.204	21.8863	135.529	54.2471	0	0	0	450.116	32.8867	219.27	76.9629	14.404	101.595
0.175	1185.613638405	25.0592	362.714641482407	54.9337	0	0	0	367.297	22.6481	125.319	51.6075	0	0	0	430.119	33.3437	204.014	72.9692	12.1305	97.9711
0.185	1149.846085214	22.9887	336.422287366482	52.2946	0	0	0	357.294	21.1769	120.417	49.878	0	0	0	414.826	33.7244	200.114	73.6837	14.8986	94.1421
0.195	1114.146531615	21.9363	311.956305952778	48.2089	0	0	0	344.457	20.373	110.907	49.0907	0	0	0	396.42	32.8064	182.339	72.5457	18.4468	95.5479
0.205	1076.40323996	21.3077	296.982102355556	48.7127	0	0	0	331.871	19.6476	102.244	45.8912	0	0	0	375.001	31.9526	171.16	69.9017	15.6728	90.7936
0.215	1036.418697802	20.0382	279.301249652222	46.8251	0	0	0	318.118	19.54	95.1802	46.3496	0	0	0	353.474	29.9158	164.322	69.9605	19.6904	85.8805
0.225	999.774568215	20.4518	264.030000391667	46.5103	0	0	0	305.379	19.546	89.0672	46.2373	0	0	0	333.629	30.2505	153.909	66.4804	17.138	86.0188
0.235	965.13748329	19.4321	245.016529332407	43.6144	0	0	0	296.987	18.6326	86.1123	45.1111	0	0	0	317.524	30.3694	145.583	64.7886	15.6334	79.9723
0.245	935.165833441	18.6885	225.92387169463	40.5941	0	0	0	286.286	18.6018	77.1083	43.0327	0	0	0	302.96	28.0058	135.311	63.9259	18.5956	86.9037
0.255	904.994947929	18.7261	205.785670782222	41.2793	0	0	0	277.728	18.3144	69.51	42.9396	0	0	0	289.88	29.249	121.958	62.7788	21.7695	80.8445
0.265	875.393351676	18.3423	189.565456542778	42.0404	0	0	0	269.044	18.8045	62.9317	42.6339	0	0	0	276.627	28.4506	111.016	62.4854	17.8903	83.383
0.275	846.334455065	18.2582	173.043559414815	39.3031	0	0	0	260.023	18.5083	57.8259	42.73	0	0	0	261.476	28.4517	106.782	62.8332	20.2813	81.6207
0.285	818.442503655	17.9953	156.712732027778	39.8332	0	0	0	250.883	17.9162	52.5475	39.7126	0	0	0	250.2	27.3517	106.855	59.7998	16.8713	77.5781
0.295	790.261901739	17.961	139.819411641481	39.9328	0	0	0	243.247	17.8255	48.6133	40.8778	0	0	0	236.933	27.9027	94.9734	58.2817	17.9328	78.4105
