0.005	219.586788423531	66.3768	-43.2726972000538	96.3332	0	0	0	58.431	28.7278	-59.6058	35.9306	0	0	0	72.8367	61.2408	2.25992	108.26	-19.1507	81.7482
0.015	882.645004641	121.357	176.45571164	242.772	0	0	0	216.884	51.5484	-24.1826	89.4381	0	0	0	407.527	87.1605	125.145	183.068	-116.669	207.97
0.025	1346.397024635	117.669	393.520129034259	264.921	0	0	0	372.425	57.4482	57.6097	111.822	0	0	0	657.764	87.7828	247.431	194.746	-118.904	232.197
0.035	1538.160707531	104.474	492.385475352037	244.823	0	0	0	460.339	55.1981	126.615	118.22	0	0	0	758.889	76.0683	328.627	181.657	-80.3865	223.683
0.045	1600.550484669	90.5178	539.742928468333	212.514	0	0	0	497.552	46.4857	157.162	107.653	0	0	0	777.789	60.4239	365.049	153.633	-54.9638	194.463
0.055	1638.474464704	76.4553	554.177506450741	183.389	0	0	0	523.318	45.1828	179.485	103.664	0	0	0	794.994	54.9518	378.071	136.007	-36.041	179.045
0.065	1694.363943077	71.0616	566.820544222593	166.516	0	0	0	545.583	40.0621	196.761	91.7808	0	0	0	816.993	50.4022	389.03	121.413	-25.3352	153.197
0.075	1680.949581555	65.3702	555.461317838889	144.867	0	0	0	548.426	36.0826	204.956	82.4614	0	0	0	808.262	44.2529	392.835	110.681	-13.0888	133.007
0.085	1592.969497088	55.4561	521.583030904259	132.394	0	0	0	522.173	32.7225	188.974	73.7523	0	0	0	751.855	39.7094	357.475	91.6452	-8.1054	119.644
0.095	1485.820942826	50.8724	493.986086190926	117.451	0	0	0	486.53	29.344	171.476	66.9959	0	0	0	683.259	35.9533	328.083	84.2815	-0.656046	109.525
0.105	1405.661716557	44.9383	459.134050538333	102.723	0	0	0	463.115	26.2307	161.606	62.9142	0	0	0	638.141	32.7275	309.371	77.0975	7.59928	100.884
0.115	1367.172358741	43.0154	437.436200971481	99.5276	0	0	0	449.353	24.9313	158.404	58.7696	0	0	0	612.318	29.2705	292.841	72.2041	6.0644	93.8431
0.125	1340.867666	39.8868	415.831046481482	91.8957	0	0	0	441.564	23.2835	157.816	55.2052	0	0	0	600.413	28.4698	283.268	70.0585	14.7811	89.908
0.135	1299.799724985	37.921	398.254517525	91.987	0	0	0	427.897	22.2069	150.667	52.5312	0	0	0	574.784	26.9061	265.216	65.636	14.5031	84.6532
0.145	1241.599902489	36.4928	378.475840347963	86.3712	0	0	0	408.226	22.1283	144.972	49.996	0	0	0	537.231	25.3075	253.017	61.3257	20.1789	78.4313
0.155	1178.90231359	34.4003	361.757310637963	76.7028	0	0	0	386.522	20.7159	131.803	49.652	0	0	0	497.785	25.0412	234.86	57.9973	14.7143	75.6319
0.165	1125.177001542	30.8969	337.947628205	72.4845	0	0	0	369.518	19.3163	125.981	45.4116	0	0	0	465.029	24.0114	223.669	56.7261	17.2339	74.5798
0.175	1087.462676125	32.271	325.768065680556	72.3399	0	0	0	355.859	18.6244	117.023	44.4246	0	0	0	444.315	23.4153	211.144	53.8216	21.1806	71.2171
0.185	1055.692927656	30.6948	305.136843708518	67.3905	0	0	0	345.615	18.4009	111.375	42.9959	0	0	0	427.088	23.0482	197.594	49.3577	19.0025	66.3937
0.195	1022.440497546	30.3104	284.562675431667	67.5384	0	0	0	334.177	17.9645	102.729	42.7947	0	0	0	407.971	22.2889	185.27	50.1503	18.1462	62.774
0.205	985.05383161	28.945	267.60281557037	61.5873	0	0	0	322.417	17.0015	97.2366	40.2209	0	0	0	387.523	21.7626	175.988	48.3495	17.7995	64.9993
0.215	947.028805616	27.4156	251.420154627963	64.2015	0	0	0	310.157	17.6169	90.9207	39.8069	0	0	0	366.453	20.5243	162.025	48.402	17.7129	63.2579
0.225	912.135171375	28.3828	235.104550708333	62.7896	0	0	0	298.121	16.2676	85.2824	39.4471	0	0	0	345.533	20.7344	153.23	44.4298	20.609	61.5132
0.235	880.792993103	26.8498	222.059818773704	61.265	0	0	0	288.413	16.98	79.0077	39.115	0	0	0	327.738	20.0514	144.429	45.7532	21.9483	61.0004
0.245	851.638323599	25.9954	202.973815167407	59.4615	0	0	0	278.933	16.5511	73.4241	38.0758	0	0	0	313.09	20.078	135.448	45.8488	23.515	56.7841
0.255	824.232992934	25.2855	190.203633179444	57.3408	0	0	0	269.208	15.8306	63.9435	37.0399	0	0	0	301.392	19.4907	125.495	44.575	21.2208	56.5709
0.265	795.13083527	24.4722	172.450235864815	56.9219	0	0	0	261.033	15.1716	61.4775	34.996	0	0	0	285.164	19.5412	116.364	43.1839	20.1855	56.0972
0.275	767.305433785	24.7422	159.219094497222	54.9416	0	0	0	252.185	14.9966	53.995	36.3685	0	0	0	271.411	18.7618	109.087	44.1941	21.1374	55.2313
0.285	738.458894229	24.1825	142.342104848889	54.041	0	0	0	244.971	15.2788	52.8385	35.7074	0	0	0	258.065	18.6487	102.893	43.0788	20.0837	55.7734
0.295	714.152120629	24.2166	125.290320861852	53.1063	0	0	0	237.129	14.8524	44.8337	35.3237	0	0	0	246.144	18.4126	95.184	42.4613	18.7771	52.9234
