   0.500000E-02   0.499522E+03   0.000000E+00   0.443201E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.400034E+02   0.000000E+00  -0.582995E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00  -0.123776E+02   0.000000E+00  -0.418655E+02   0.000000E+00   0.627290E+02   0.000000E+00
   0.150000E-01   0.981024E+03   0.000000E+00   0.392904E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.275231E+03   0.000000E+00  -0.273397E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.402721E+03   0.000000E+00   0.243360E+03   0.000000E+00  -0.561950E+03   0.000000E+00
   0.250000E-01   0.136837E+04   0.000000E+00   0.478444E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.537212E+03   0.000000E+00   0.826805E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.786798E+03   0.000000E+00   0.661213E+03   0.000000E+00  -0.378733E+03   0.000000E+00
   0.350000E-01   0.168549E+04   0.000000E+00   0.763407E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.574577E+03   0.000000E+00   0.109601E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.109064E+04   0.000000E+00   0.408702E+03   0.000000E+00   0.100071E+03   0.000000E+00
   0.450000E-01   0.162497E+04   0.000000E+00   0.520350E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.559614E+03   0.000000E+00   0.190089E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.832999E+03   0.000000E+00   0.245745E+03   0.000000E+00   0.443100E+02   0.000000E+00
   0.550000E-01   0.173840E+04   0.000000E+00   0.625992E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.489322E+03   0.000000E+00   0.655941E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.756234E+03   0.000000E+00   0.104283E+03   0.000000E+00  -0.406528E+03   0.000000E+00
   0.650000E-01   0.180770E+04   0.000000E+00   0.621777E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.539561E+03   0.000000E+00   0.221940E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.925607E+03   0.000000E+00   0.420253E+03   0.000000E+00   0.103620E+03   0.000000E+00
   0.750000E-01   0.175201E+04   0.000000E+00   0.471578E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.571972E+03   0.000000E+00   0.211944E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.925275E+03   0.000000E+00   0.441452E+03   0.000000E+00  -0.222166E+03   0.000000E+00
   0.850000E-01   0.171856E+04   0.000000E+00   0.575448E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.522239E+03   0.000000E+00   0.254296E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.803674E+03   0.000000E+00   0.352725E+03   0.000000E+00   0.272240E+03   0.000000E+00
   0.950000E-01   0.163845E+04   0.000000E+00   0.418130E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.533004E+03   0.000000E+00   0.266480E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.744634E+03   0.000000E+00   0.548582E+03   0.000000E+00   0.285978E+03   0.000000E+00
   0.105000E+00   0.152937E+04   0.000000E+00   0.425992E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.593831E+03   0.000000E+00   0.334844E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.730956E+03   0.000000E+00   0.538678E+03   0.000000E+00   0.311481E+03   0.000000E+00
   0.115000E+00   0.150441E+04   0.000000E+00   0.448425E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.539785E+03   0.000000E+00   0.140083E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.697757E+03   0.000000E+00   0.515164E+03   0.000000E+00   0.877813E+01   0.000000E+00
   0.125000E+00   0.153929E+04   0.000000E+00   0.389175E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.503555E+03   0.000000E+00   0.191566E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.718114E+03   0.000000E+00   0.309243E+03   0.000000E+00   0.590243E+02   0.000000E+00
   0.135000E+00   0.145001E+04   0.000000E+00   0.403208E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.451867E+03   0.000000E+00   0.101325E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.783317E+03   0.000000E+00   0.362487E+03   0.000000E+00  -0.200294E+02   0.000000E+00
   0.145000E+00   0.138281E+04   0.000000E+00   0.407317E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.459980E+03   0.000000E+00   0.234232E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.707032E+03   0.000000E+00   0.202604E+03   0.000000E+00  -0.261287E+02   0.000000E+00
