   0.500000E-02   0.274164E+03   0.658030E+02  -0.212781E+02   0.943118E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.317322E+02   0.255424E+02  -0.418040E+02   0.279196E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.879324E+02   0.770321E+02  -0.145772E+02   0.139336E+03  -0.444205E+02   0.139231E+03
   0.150000E-01   0.101727E+04   0.101275E+03   0.207034E+03   0.211102E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.228282E+03   0.675840E+02  -0.465990E+02   0.116530E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.474196E+03   0.135381E+03   0.926636E+02   0.277900E+03  -0.170303E+03   0.322467E+03
   0.250000E-01   0.154678E+04   0.955550E+02   0.473797E+03   0.213657E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.410914E+03   0.708504E+02   0.436632E+02   0.142662E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.749928E+03   0.128252E+03   0.264216E+03   0.286881E+03  -0.176935E+03   0.355496E+03
   0.350000E-01   0.174047E+04   0.819809E+02   0.589534E+03   0.185016E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.504249E+03   0.682029E+02   0.126004E+03   0.147288E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.844822E+03   0.107186E+03   0.366183E+03   0.256049E+03  -0.134370E+03   0.324272E+03
   0.450000E-01   0.179390E+04   0.662848E+02   0.629905E+03   0.157353E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.536066E+03   0.581949E+02   0.174866E+03   0.134099E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.862745E+03   0.955324E+02   0.401793E+03   0.219319E+03  -0.747343E+02   0.283215E+03
   0.550000E-01   0.184258E+04   0.588737E+02   0.641660E+03   0.139463E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.561263E+03   0.511818E+02   0.197906E+03   0.118917E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.878233E+03   0.823777E+02   0.413660E+03   0.195654E+03  -0.597207E+02   0.245173E+03
   0.650000E-01   0.189652E+04   0.551782E+02   0.640196E+03   0.128497E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.584575E+03   0.470406E+02   0.217893E+03   0.113135E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.908963E+03   0.762074E+02   0.439374E+03   0.188296E+03  -0.473061E+02   0.237571E+03
   0.750000E-01   0.188426E+04   0.486562E+02   0.624036E+03   0.115292E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.584468E+03   0.412510E+02   0.221717E+03   0.988207E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.902320E+03   0.708527E+02   0.435947E+03   0.164186E+03  -0.377692E+02   0.212636E+03
   0.850000E-01   0.178543E+04   0.436863E+02   0.596537E+03   0.103282E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.550822E+03   0.372015E+02   0.212281E+03   0.862680E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.833504E+03   0.624759E+02   0.409318E+03   0.136857E+03  -0.116663E+02   0.180368E+03
   0.950000E-01   0.166023E+04   0.370673E+02   0.560605E+03   0.861287E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.508852E+03   0.341634E+02   0.195880E+03   0.797564E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.751815E+03   0.545871E+02   0.370240E+03   0.124571E+03   0.651558E+00   0.163323E+03
   0.105000E+00   0.157525E+04   0.339003E+02   0.529365E+03   0.791379E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.482240E+03   0.301236E+02   0.183484E+03   0.730932E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.700298E+03   0.497075E+02   0.354045E+03   0.117364E+03  -0.151137E+01   0.156961E+03
   0.115000E+00   0.153170E+04   0.306016E+02   0.501990E+03   0.730437E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.467533E+03   0.284515E+02   0.176311E+03   0.675755E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.674446E+03   0.494679E+02   0.339605E+03   0.106451E+03  -0.975515E+00   0.136917E+03
   0.125000E+00   0.150436E+04   0.305951E+02   0.472216E+03   0.683527E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.459504E+03   0.264755E+02   0.171443E+03   0.635257E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.659361E+03   0.457699E+02   0.318942E+03   0.102572E+03   0.584466E+01   0.136262E+03
   0.135000E+00   0.146084E+04   0.294450E+02   0.447815E+03   0.660749E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.444818E+03   0.256233E+02   0.164166E+03   0.613548E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.633447E+03   0.416711E+02   0.303159E+03   0.997662E+02   0.691114E+01   0.127177E+03
   0.145000E+00   0.139545E+04   0.282567E+02   0.426679E+03   0.644760E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.424321E+03   0.250539E+02   0.155847E+03   0.578421E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.591708E+03   0.407523E+02   0.283379E+03   0.929451E+02   0.115062E+02   0.122888E+03
   0.155000E+00   0.132629E+04   0.261303E+02   0.405336E+03   0.606681E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.399754E+03   0.233663E+02   0.145510E+03   0.556646E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.546443E+03   0.408485E+02   0.268972E+03   0.891065E+02   0.160610E+02   0.111674E+03
   0.165000E+00   0.127030E+04   0.246904E+02   0.387038E+03   0.549959E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.380830E+03   0.229516E+02   0.134140E+03   0.550560E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.512449E+03   0.379092E+02   0.250830E+03   0.864266E+02   0.216125E+02   0.108496E+03
   0.175000E+00   0.122927E+04   0.241310E+02   0.363969E+03   0.548937E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.367622E+03   0.217942E+02   0.124949E+03   0.521877E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.489740E+03   0.369177E+02   0.230193E+03   0.800066E+02   0.158740E+02   0.108172E+03
   0.185000E+00   0.119336E+04   0.228001E+02   0.340593E+03   0.534014E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.357879E+03   0.212446E+02   0.121922E+03   0.515938E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.471535E+03   0.357683E+02   0.222190E+03   0.787041E+02   0.130803E+02   0.102855E+03
