   0.500000E-02   0.225867E+03   0.724949E+02  -0.497424E+02   0.102765E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.366972E+02   0.215953E+02  -0.252432E+02   0.274194E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.967944E+02   0.502235E+02  -0.130738E+02   0.865940E+02  -0.201658E+02   0.721540E+02
   0.150000E-01   0.925859E+03   0.130932E+03   0.132297E+03   0.270288E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.210944E+03   0.508893E+02  -0.710876E+01   0.891449E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.436416E+03   0.893427E+02   0.977897E+02   0.189206E+03  -0.884290E+02   0.203653E+03
   0.250000E-01   0.142746E+04   0.127735E+03   0.364831E+03   0.292984E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.368393E+03   0.572008E+02   0.627920E+02   0.113898E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.681450E+03   0.876034E+02   0.235220E+03   0.200220E+03  -0.997953E+02   0.234110E+03
   0.350000E-01   0.163410E+04   0.110891E+03   0.487743E+03   0.268194E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.454668E+03   0.539558E+02   0.125202E+03   0.117618E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.776097E+03   0.769950E+02   0.330578E+03   0.187697E+03  -0.644425E+02   0.224869E+03
   0.450000E-01   0.170111E+04   0.944687E+02   0.546702E+03   0.227114E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.492114E+03   0.453705E+02   0.155712E+03   0.106238E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.794722E+03   0.626561E+02   0.369474E+03   0.155838E+03  -0.470029E+02   0.192108E+03
   0.550000E-01   0.174951E+04   0.804614E+02   0.564026E+03   0.197762E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.517959E+03   0.436587E+02   0.178517E+03   0.101052E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.812117E+03   0.559558E+02   0.378745E+03   0.139734E+03  -0.295972E+02   0.173233E+03
   0.650000E-01   0.180837E+04   0.748202E+02   0.585345E+03   0.172130E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.541919E+03   0.397005E+02   0.197577E+03   0.927752E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.835975E+03   0.508217E+02   0.398160E+03   0.122855E+03  -0.217014E+02   0.160887E+03
   0.750000E-01   0.179534E+04   0.689563E+02   0.575022E+03   0.152202E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.543929E+03   0.344887E+02   0.205107E+03   0.779907E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.826242E+03   0.441191E+02   0.400722E+03   0.110301E+03  -0.948386E+01   0.134214E+03
   0.850000E-01   0.170160E+04   0.588878E+02   0.537938E+03   0.140437E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.516868E+03   0.331655E+02   0.187218E+03   0.747485E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.767004E+03   0.403109E+02   0.363935E+03   0.957327E+02  -0.267989E+01   0.123808E+03
   0.950000E-01   0.158786E+04   0.525480E+02   0.513945E+03   0.122534E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.482157E+03   0.281149E+02   0.169588E+03   0.646426E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.696800E+03   0.378683E+02   0.331497E+03   0.867303E+02   0.146430E+01   0.111639E+03
   0.105000E+00   0.150363E+04   0.474703E+02   0.482302E+03   0.107078E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.458769E+03   0.259113E+02   0.161760E+03   0.621237E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.650506E+03   0.334977E+02   0.319326E+03   0.788802E+02   0.526811E+01   0.104470E+03
   0.115000E+00   0.146005E+04   0.465016E+02   0.453402E+03   0.106573E+03   0.000000E+00   0.000000E+00   0.000000E+00   0.444414E+03   0.250209E+02   0.156356E+03   0.595239E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.623530E+03   0.302171E+02   0.299096E+03   0.735799E+02   0.938002E+01   0.944166E+02
   0.125000E+00   0.143434E+04   0.416464E+02   0.434001E+03   0.978203E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.436871E+03   0.228023E+02   0.154830E+03   0.544636E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.611388E+03   0.285979E+02   0.288554E+03   0.694526E+02   0.913667E+01   0.905464E+02
   0.135000E+00   0.139114E+04   0.387509E+02   0.410499E+03   0.916316E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.423546E+03   0.221086E+02   0.149826E+03   0.524382E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.585844E+03   0.265661E+02   0.271691E+03   0.667073E+02   0.115299E+02   0.848181E+02
   0.145000E+00   0.132813E+04   0.383826E+02   0.391209E+03   0.880644E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.403902E+03   0.213633E+02   0.142457E+03   0.490476E+02   0.000000E+00   0.000000E+00   0.000000E+00   0.546734E+03   0.259702E+02   0.257693E+03   0.628463E+02   0.190204E+02   0.819109E+02
